region,date,cases
Москва,2020-04-12,1306
Московская область,2020-04-12,278
Санкт-Петербург,2020-04-12,69
Мурманская область,2020-04-12,61
Нижегородская область,2020-04-12,42
Красноярский край,2020-04-12,25
Республика Саха (Якутия),2020-04-12,3
Приморский край,2020-04-12,1
