region,date,cases
Москва,2020-04-05,536
Московская область,2020-04-05,45
Нижегородская область,2020-04-05,22
Санкт-Петербург,2020-04-05,20
Тульская область,2020-04-05,10
Ленинградская область,2020-04-05,10
Красноярский край,2020-04-05,4
Ханты-Мансийский АО,2020-04-05,3
Республика Крым,2020-04-05,2
Камчатский край,2020-04-05,2
Ярославская область,2020-04-05,1
Челябинская область,2020-04-05,1
Хабаровский край,2020-04-05,1
Новосибирская область,2020-04-05,1
