region,date,cases
Российской Федерации в,2020-03-20,9
Москва,2020-03-20,33
Республика Саха (Якутия),2020-03-20,6
Санкт-Петербург,2020-03-20,4
Самарская область,2020-03-20,4
Кировская область,2020-03-20,2
Новосибирская область,2020-03-20,2
Московская область,2020-03-20,1
Ульяновская область,2020-03-20,1
Тюменская область,2020-03-20,1
