region,date,cases
Москва,2020-04-09,857
Московская область,2020-04-09,199
Санкт-Петербург,2020-04-09,44
Брянская область,2020-04-09,40
Республика Коми,2020-04-09,31
Владимирская область,2020-04-09,24
Краснодарский край,2020-04-09,20
Ленинградская область,2020-04-09,18
Астраханская область,2020-04-09,16
Тюменская область,2020-04-09,1
